t,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,S
14.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024468
14.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024082
14.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023706
15.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023339
15.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022982
15.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022633
15.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022293
15.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021960
15.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021635
15.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021317
15.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021006
15.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020702
15.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020405
16.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020113
16.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019827
16.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019547
16.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019272
16.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019002
16.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018737
16.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018477
16.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018221
16.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017969
16.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017721
17.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017477
17.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017237
17.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017001
17.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016768
17.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016538
17.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016311
17.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016088
17.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015867
17.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015649
17.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015434
18.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015221
18.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015010
18.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014803
18.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014597
18.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014394
18.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014192
18.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013993
18.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013796
18.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013601
18.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013408
19.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013217
