t,d2,d_out,p_out,p_out_unitary,delta_p_out,A_stationary_frobenius,B_frobenius,trace_error,hermitian_error,A_min_eigenvalue,pair_index,physical_min_eigenvalue
2.959400000000000091e+03,6.710659927434038385e-01,7.597684772514885498e-01,3.495985552702405297e-01,1.087456523479974138e-02,3.387239900354407918e-01,5.412508861670658339e-03,0.000000000000000000e+00,9.683164594408139041e-13,3.432144829839073543e-13,8.727126149519953691e-02,1.200000000000000000e+01,4.363563074759976845e-02
2.959500000000000000e+03,5.757563149161678551e-01,7.597749571690295411e-01,3.495966584045402947e-01,1.055682643142907308e-02,3.390398319731112164e-01,5.412281524086262792e-03,0.000000000000000000e+00,9.683167046643745098e-13,3.430904287161365670e-13,8.727126359269414546e-02,1.200000000000000000e+01,4.363563179634707273e-02
2.959600000000000364e+03,4.228968234785119296e-01,7.597821292556798944e-01,3.495943645984133652e-01,1.002606416536158673e-02,3.395683004330517507e-01,5.411630398854173386e-03,0.000000000000000000e+00,9.684263618202129002e-13,3.432467152095917027e-13,8.727126919979551201e-02,1.200000000000000000e+01,4.363563459989775600e-02
2.959700000000000273e+03,3.159165728865511169e-01,7.597874147331933337e-01,3.495918681915040627e-01,9.323769511624493619e-03,3.402680986798795604e-01,5.410477410212850141e-03,0.000000000000000000e+00,9.684288262049348461e-13,3.432442260520846042e-13,8.727127882673831050e-02,9.000000000000000000e+00,4.363563941336915525e-02
2.959800000000000182e+03,4.103533673885282340e-01,7.597891528664413308e-01,3.495893803856168769e-01,8.501617983229882436e-03,3.410877624023869736e-01,5.408908707525174331e-03,0.000000000000000000e+00,9.683185823306693102e-13,3.431110604485372484e-13,8.727129167693305212e-02,9.000000000000000000e+00,4.363564583846652606e-02
2.959900000000000091e+03,4.267346185243489076e-01,7.597871093166199685e-01,3.495871107723588223e-01,7.606130052949272580e-03,3.419809807194095219e-01,5.407146485031988359e-03,0.000000000000000000e+00,9.683189625568743869e-13,3.458956849434709429e-13,8.727130588930367971e-02,9.000000000000000000e+00,4.363565294465183986e-02
2.960000000000000000e+03,3.596119928178939107e-01,7.597824093142834245e-01,3.495852492709334847e-01,6.670293844556515750e-03,3.429149554263769550e-01,5.405476333165640246e-03,0.000000000000000000e+00,9.684286225541080697e-13,3.432591072509369912e-13,8.727131914001531876e-02,9.000000000000000000e+00,4.363565957000765938e-02
2.960100000000000364e+03,3.655119192773835235e-01,7.597769737024834269e-01,3.495839501640746194e-01,5.714026713746100938e-03,3.438699234503285185e-01,5.404153767208394119e-03,0.000000000000000000e+00,9.685392438988737275e-13,3.431089649123054936e-13,8.727132941615546591e-02,5.000000000000000000e+00,4.363566470807773295e-02
2.960200000000000273e+03,5.413517447181384057e-01,7.597727190858667434e-01,3.495833195974479835e-01,4.751765953310588264e-03,3.448315536441374229e-01,5.403320502363414407e-03,0.000000000000000000e+00,9.685415175788726997e-13,3.458980240986716537e-13,8.727133569275037639e-02,5.000000000000000000e+00,4.363566784637518819e-02
2.960300000000000182e+03,6.682887781867965504e-01,7.597708503908360278e-01,3.495834074608634157e-01,3.802853407835815602e-03,3.457805540530276001e-01,5.402957998459961310e-03,0.000000000000000000e+00,9.686509081263289987e-13,3.432701107066008158e-13,8.727133826927428728e-02,5.000000000000000000e+00,4.363566913463714364e-02
2.960400000000000091e+03,7.203390199046428855e-01,7.597715072555474292e-01,3.495842040871414147e-01,2.899578911474548493e-03,3.466846251756668940e-01,5.402893596990782955e-03,0.000000000000000000e+00,9.687616633538456302e-13,3.432703014208900848e-13,8.727133865354805287e-02,5.000000000000000000e+00,4.363566932677402643e-02
2.960500000000000000e+03,6.864735625097628802e-01,7.597738614609386154e-01,3.495856417647410508e-01,2.088913117610363690e-03,3.474967286471306593e-01,5.402857205263203628e-03,0.000000000000000000e+00,9.687618818206137429e-13,3.431396012641322192e-13,8.727133905222479726e-02,5.000000000000000000e+00,4.363566952611239863e-02
2.960600000000000364e+03,5.737489209508602750e-01,7.597765746880433824e-01,3.495876007120503060e-01,1.426522109450906184e-03,3.481610786025993720e-01,5.402569812863057541e-03,0.000000000000000000e+00,9.686543320537228867e-13,3.432975812208122763e-13,8.727134165328664928e-02,5.000000000000000000e+00,4.363567082664332464e-02
2.960700000000000273e+03,4.053495137784004498e-01,7.597783924881543749e-01,3.495899189158803155e-01,9.646038961123593047e-04,3.486253150197679562e-01,5.401834761453869031e-03,0.000000000000000000e+00,9.689839086640212109e-13,3.433010284665433991e-13,8.727134792913970873e-02,5.000000000000000000e+00,4.363567396456985437e-02
2.960800000000000182e+03,3.408915186682502929e-01,7.597786212953743235e-01,3.495924050729189991e-01,7.373680354388623126e-04,3.488550370374801091e-01,5.400601961359983473e-03,0.000000000000000000e+00,9.688748499567816943e-13,3.431745816325322692e-13,8.727135816537194557e-02,9.000000000000000000e+00,4.363567908268597278e-02
2.960900000000000091e+03,4.239174658357330316e-01,7.597773129021199168e-01,3.495948537522991506e-01,7.488697732810356555e-04,3.488459839790181150e-01,5.398984195019928059e-03,0.000000000000000000e+00,9.687656710970598039e-13,3.459561257265673053e-13,8.727137135726223405e-02,9.000000000000000000e+00,4.363568567863111702e-02
2.961000000000000000e+03,4.250963368258370290e-01,7.597751225153888122e-01,3.495970617847982687e-01,9.672240431236739377e-04,3.486298377416746086e-01,5.397220238659314849e-03,0.000000000000000000e+00,9.689854352012502199e-13,3.433320432950844698e-13,8.727138552060305365e-02,9.000000000000000000e+00,4.363569276030152683e-02
2.961100000000000364e+03,3.439992920460840375e-01,7.597729465098854718e-01,3.495988447651487419e-01,1.327312476171994826e-03,3.482715322889767262e-01,5.395596781955824643e-03,0.000000000000000000e+00,9.689878325639861512e-13,3.431865627859318713e-13,8.727139833729914697e-02,9.000000000000000000e+00,4.363569916864957349e-02
2.961200000000000273e+03,3.937343117315843521e-01,7.597715249295036166e-01,3.496000524440492918e-01,1.741655774576534796e-03,3.478583966694727692e-01,5.394354577205885161e-03,0.000000000000000000e+00,9.689882562175094290e-13,3.459648111461816767e-13,8.727140792964836746e-02,1.200000000000000000e+01,4.363570396482418373e-02
2.961300000000000182e+03,5.562523597683370902e-01,7.597711835490591481e-01,3.496005817279367323e-01,2.116923086048967586e-03,3.474836586418877382e-01,5.393609539413413839e-03,0.000000000000000000e+00,9.689885526957509858e-13,3.433355320372718484e-13,8.727141349140407622e-02,1.200000000000000000e+01,4.363570674570203811e-02
2.961400000000000091e+03,6.658740524515722736e-01,7.597718040142340534e-01,3.496003860519680262e-01,2.372177420839225500e-03,3.472282086311287985e-01,5.393314754346324735e-03,0.000000000000000000e+00,9.690986379238373712e-13,3.433529911778597796e-13,8.727141554874889851e-02,1.200000000000000000e+01,4.363570777437444925e-02
2.961500000000000000e+03,7.006636184001688861e-01,7.597729942068721654e-01,3.495994800910442457e-01,2.454675874881046427e-03,3.471448042161631720e-01,5.393275927831631296e-03,0.000000000000000000e+00,9.691005001532546625e-13,3.432409736218244728e-13,8.727141576856434213e-02,1.200000000000000000e+01,4.363570788428217107e-02
2.961600000000000364e+03,6.534914568737658636e-01,7.597743408078307947e-01,3.495979391424054450e-01,2.349787742644979249e-03,3.472481513997604519e-01,5.393215153600348401e-03,0.000000000000000000e+00,9.689907225085993533e-13,3.433735170824228093e-13,8.727141639968216680e-02,1.200000000000000000e+01,4.363570819984108340e-02
2.961700000000000273e+03,5.340154790095292814e-01,7.597756023128030556e-01,3.495958930273785348e-01,2.083058765438323880e-03,3.475128342619401844e-01,5.392861961876448812e-03,0.000000000000000000e+00,9.692104122776131212e-13,3.433895539760925728e-13,8.727141954523599809e-02,1.200000000000000000e+01,4.363570977261799905e-02
2.961800000000000182e+03,3.659990305755982387e-01,7.597767498616849746e-01,3.495935149537784947e-01,1.714231905315026158e-03,3.478792830484634946e-01,5.392041767488976213e-03,0.000000000000000000e+00,9.692111199513030406e-13,3.460364658463556192e-13,8.727142649368971328e-02,1.200000000000000000e+01,4.363571324684485664e-02
2.961900000000000091e+03,3.607529770021031812e-01,7.597778561906896044e-01,3.495910063600895512e-01,1.324744482632689985e-03,3.482662618774568508e-01,5.390732861320902264e-03,0.000000000000000000e+00,9.692114686083197804e-13,3.460303633087821023e-13,8.727143730440575786e-02,9.000000000000000000e+00,4.363571865220287893e-02
2.962000000000000000e+03,4.301178335780609374e-01,7.597789205867577778e-01,3.495885792275391646e-01,1.001543854329225991e-03,3.485870353732099525e-01,5.389073446526800211e-03,0.000000000000000000e+00,9.692132034316184433e-13,3.433809472292947630e-13,8.727145077536130335e-02,9.000000000000000000e+00,4.363572538768065168e-02
2.962100000000000364e+03,4.154011459984779941e-01,7.597797546186999540e-01,3.495864376153278719e-01,8.207744148851364718e-04,3.487656632004427215e-01,5.387316455841361686e-03,0.000000000000000000e+00,9.692128403198032625e-13,3.460302072700702141e-13,8.727146481963916902e-02,9.000000000000000000e+00,4.363573240981958451e-02
2.962200000000000273e+03,3.214662086117061057e-01,7.597800202093798472e-01,3.495847602062288617e-01,8.348521234201183860e-04,3.487499080828087572e-01,5.385746829336961368e-03,0.000000000000000000e+00,9.692136698214876435e-13,3.460251619931088554e-13,8.727147714835896408e-02,9.000000000000000000e+00,4.363573857417948204e-02
2.962300000000000182e+03,4.342843686370035372e-01,7.597794243379528689e-01,3.495836854525887771e-01,1.065627518455541933e-03,3.485180579341332630e-01,5.384588216714908220e-03,0.000000000000000000e+00,9.692135770214104150e-13,3.433826413291269513e-13,8.727148603725438936e-02,5.000000000000000000e+00,4.363574301862719468e-02
2.962400000000000091e+03,5.960732186883059835e-01,7.597779775096031862e-01,3.495833005397589455e-01,1.504853662971039618e-03,3.480784468767879059e-01,5.383929672588722536e-03,0.000000000000000000e+00,9.694351356209471342e-13,3.434150269043708305e-13,8.727149090515441687e-02,5.000000000000000000e+00,4.363574545257720844e-02
2.962500000000000000e+03,6.976185249481809958e-01,7.597761673712005726e-01,3.495836349171925206e-01,2.121306703648989656e-03,3.474623282135435032e-01,5.383696478096730055e-03,0.000000000000000000e+00,9.694353820732780775e-13,3.460565301651073484e-13,8.727149249746414539e-02,5.000000000000000000e+00,4.363574624873207269e-02
2.962600000000000364e+03,7.178960111078374062e-01,7.597749177698635004e-01,3.495846586741235829e-01,2.872105153297832558e-03,3.467125535208257503e-01,5.383674713862722158e-03,0.000000000000000000e+00,9.694356226526813998e-13,3.434227428240858427e-13,8.727149262202038571e-02,5.000000000000000000e+00,4.363574631101019285e-02
2.962700000000000273e+03,6.526906546312623014e-01,7.597752951992484682e-01,3.495862856263105556e-01,3.714571342244926688e-03,3.458717142840656011e-01,5.383581448054796520e-03,0.000000000000000000e+00,9.694370289288939011e-13,3.434261917231691554e-13,8.727149354751541355e-02,5.000000000000000000e+00,4.363574677375770677e-02
2.962800000000000182e+03,5.157609319385577651e-01,7.597780505849850430e-01,3.495883806687865580e-01,4.614826350427675417e-03,3.449735543183588549e-01,5.383157402038194796e-03,0.000000000000000000e+00,9.695463882634660750e-13,3.460812496252814676e-13,8.727149727263204537e-02,5.000000000000000000e+00,4.363574863631602269e-02
2.962900000000000091e+03,3.349469003402445466e-01,7.597831858211525624e-01,3.495907707359822703e-01,5.550392755247990362e-03,3.440403779807342799e-01,5.382251712436904832e-03,0.000000000000000000e+00,9.694383330431658104e-13,3.460805873586159930e-13,8.727150489066171080e-02,5.000000000000000000e+00,4.363575244533085540e-02
2.963000000000000000e+03,3.753229264067799997e-01,7.597897584266153359e-01,3.495932585660134206e-01,6.506181435369295940e-03,3.430870771306441247e-01,5.380871162926606846e-03,0.000000000000000000e+00,9.695489703350657182e-13,3.434465106446171464e-13,8.727151623532092284e-02,9.000000000000000000e+00,4.363575811766046142e-02
2.963100000000000364e+03,4.297092717545807350e-01,7.597960628049013065e-01,3.495956383511336085e-01,7.465738285014400510e-03,3.421299000661192080e-01,5.379177917655009016e-03,0.000000000000000000e+00,9.696591097295415265e-13,3.460939212571638206e-13,8.727152992003248122e-02,9.000000000000000000e+00,4.363576496001624061e-02
2.963200000000000273e+03,3.994644217616070137e-01,7.598001760696360130e-01,3.495977122418949534e-01,8.401658802862831121e-03,3.411960534390321431e-01,5.377436508262552033e-03,0.000000000000000000e+00,9.696598456261666375e-13,3.460954950826164247e-13,8.727154377659043782e-02,9.000000000000000000e+00,4.363577188829521891e-02
2.963300000000000182e+03,3.099764970232397610e-01,7.598006910107801826e-01,3.495993065540390354e-01,9.269826493891396638e-03,3.403294800601476267e-01,5.375927303181838104e-03,0.000000000000000000e+00,9.696619314106164567e-13,3.434593069558913031e-13,8.727155556841334483e-02,5.000000000000000000e+00,4.363577778420667241e-02
2.963400000000000091e+03,4.512939721212205213e-01,7.597973518050959996e-01,3.496002864300560287e-01,1.001115250911783355e-02,3.395891339209382020e-01,5.374854687819576558e-03,0.000000000000000000e+00,9.695520189914513124e-13,3.434797199501446133e-13,8.727156374116355753e-02,1.200000000000000000e+01,4.363578187058177876e-02
2.963500000000000000e+03,5.964267495073591885e-01,7.597913130082647459e-01,3.496005676798896733e-01,1.056194884423274950e-02,3.390386188356569463e-01,5.374280067213595309e-03,0.000000000000000000e+00,9.697720810913479364e-13,3.461324674453667108e-13,8.727156794268807471e-02,1.200000000000000000e+01,4.363578397134403736e-02
2.963600000000000364e+03,6.798810160483448328e-01,7.597848679741898703e-01,3.496001246211161151e-01,1.087073833539252236e-02,3.387293862857235771e-01,5.374101761930917716e-03,0.000000000000000000e+00,9.698830206743557528e-13,3.435049144040624940e-13,8.727156912798469945e-02,1.200000000000000000e+01,4.363578456399234973e-02
2.963700000000000273e+03,6.848309928011044878e-01,7.597806966101687820e-01,3.495989929959291143e-01,1.091637203586606937e-02,3.386826209600630189e-01,5.374088425316173728e-03,0.000000000000000000e+00,9.696633837769398999e-13,3.435121998168293505e-13,8.727156922658249605e-02,1.200000000000000000e+01,4.363578461329124802e-02
2.963800000000000182e+03,6.103121487575264847e-01,7.597808851288595511e-01,3.495972674643073597e-01,1.072095581659471102e-02,3.388763116477126469e-01,5.373954927005615730e-03,0.000000000000000000e+00,9.697741128477882175e-13,3.461614496282389008e-13,8.727157050478803746e-02,1.200000000000000000e+01,4.363578525239401873e-02
2.963900000000000091e+03,4.714710717337730062e-01,7.597860869295566255e-01,3.495950937210464682e-01,1.035198469689091634e-02,3.392431090241555536e-01,5.373455708773534727e-03,0.000000000000000000e+00,9.698850605551404536e-13,3.461624436952819402e-13,8.727157483838589302e-02,1.200000000000000000e+01,4.363578741919294651e-02
2.964000000000000000e+03,3.190057744344751423e-01,7.597951679646389733e-01,3.495926558819744123e-01,9.911162015251584120e-03,3.396814938667228057e-01,5.372465036613108258e-03,0.000000000000000000e+00,9.697753597963834751e-13,3.435300080608505844e-13,8.727158311615720865e-02,5.000000000000000000e+00,4.363579155807860432e-02
2.964100000000000364e+03,3.877733513053542858e-01,7.598055115825973482e-01,3.495901603330565099e-01,9.511727749888801431e-03,3.400784325831677224e-01,5.371018016916302533e-03,0.000000000000000000e+00,9.697753879679456213e-13,3.461542601855349955e-13,8.727159494890930624e-02,9.000000000000000000e+00,4.363579747445465312e-02
2.964200000000000273e+03,4.275909940467166881e-01,7.598139068365183935e-01,3.495878176393099057e-01,9.250264773823166364e-03,3.403375528654867255e-01,5.369299082970351196e-03,0.000000000000000000e+00,9.701053861291114668e-13,3.461594505780108271e-13,8.727160878005744971e-02,9.000000000000000000e+00,4.363580439002872485e-02
2.964300000000000182e+03,3.831914388383509396e-01,7.598177090704896219e-01,3.495858242994919762e-01,9.181373275470250395e-03,3.404044510240217258e-01,5.367581701314717846e-03,0.000000000000000000e+00,9.699973391439760134e-13,3.435400301319083733e-13,8.727162238230763702e-02,9.000000000000000000e+00,4.363581119115381851e-02
2.964400000000000091e+03,3.252989769090133265e-01,7.598158388992498624e-01,3.495843460827664506e-01,9.303299174302587238e-03,3.402810469084638356e-01,5.366138901464333200e-03,0.000000000000000000e+00,9.698876295782345252e-13,3.435428367874354400e-13,8.727163359381789887e-02,1.200000000000000000e+01,4.363581679690894943e-02
2.964500000000000000e+03,4.910053256994619253e-01,7.598092295212977021e-01,3.495835044196062280e-01,9.559495971201703579e-03,3.400240084484045244e-01,5.365153841711046458e-03,0.000000000000000000e+00,9.701073043615640828e-13,3.461777773997251459e-13,8.727164104477268258e-02,5.000000000000000000e+00,4.363582052238634129e-02
2.964600000000000364e+03,6.330596916072217528e-01,7.598005311786071303e-01,3.495833669061252924e-01,9.856126480823179659e-03,3.397272404253021127e-01,5.364659766291361015e-03,0.000000000000000000e+00,9.701080681613887866e-13,3.435590830710729314e-13,8.727164461355813030e-02,5.000000000000000000e+00,4.363582230677906515e-02
2.964700000000000273e+03,7.070098829189102041e-01,7.597931623357898623e-01,3.495839425049551696e-01,1.009032787684072119e-02,3.394936146281144485e-01,5.364529144428286864e-03,0.000000000000000000e+00,9.699995215189491661e-13,3.434349364584671281e-13,8.727164545312920962e-02,5.000000000000000000e+00,4.363582272656460481e-02
2.964800000000000182e+03,6.975269433106221495e-01,7.597900524422340762e-01,3.495851815696479070e-01,1.018047402428506887e-02,3.394047075453628382e-01,5.364515564920116150e-03,0.000000000000000000e+00,9.703295760370160213e-13,3.462021581464483862e-13,8.727164559449748782e-02,5.000000000000000000e+00,4.363582279724874391e-02
2.964900000000000091e+03,6.066455308257081569e-01,7.597925498641038278e-01,3.495869804422246929e-01,1.008897030695241059e-02,3.394980101352722546e-01,5.364334536675524449e-03,0.000000000000000000e+00,9.701096870089039352e-13,3.462046255338625624e-13,8.727164727961353452e-02,5.000000000000000000e+00,4.363582363980676726e-02
2.965000000000000000e+03,4.531774958407181475e-01,7.597999155952558370e-01,3.495891900979174460e-01,9.830609292931391519e-03,3.397585808049860545e-01,5.363756605383761256e-03,0.000000000000000000e+00,9.703306655075894738e-13,3.435882431568249649e-13,8.727165224421977452e-02,5.000000000000000000e+00,4.363582612210988726e-02
2.965100000000000364e+03,3.086068272154113279e-01,7.598096039958585068e-01,3.495916281254386471e-01,9.464369939330752324e-03,3.401272581861078947e-01,5.362682319976268264e-03,0.000000000000000000e+00,9.701113838099293003e-13,3.462041267542309524e-13,8.727166116521890837e-02,1.200000000000000000e+01,4.363583058260945419e-02
2.965200000000000273e+03,3.996671335753672061e-01,7.598182292738041577e-01,3.495940932008641533e-01,9.072074704457852579e-03,3.405220184964062868e-01,5.361174659871311039e-03,0.000000000000000000e+00,9.702227594939309998e-13,3.436265906367702811e-13,8.727167343538023980e-02,9.000000000000000000e+00,4.363583671769011990e-02
2.965300000000000182e+03,4.261558575432466411e-01,7.598228498977400713e-01,3.495963811007750666e-01,8.731589750497405211e-03,3.408647913502776405e-01,5.359438420982858171e-03,0.000000000000000000e+00,9.703334172182993208e-13,3.436134532208445665e-13,8.727168734432198816e-02,9.000000000000000000e+00,4.363584367216099408e-02
2.965400000000000091e+03,3.691153489427804746e-01,7.598220787222393913e-01,3.495983011837787702e-01,8.493772856418210782e-03,3.411045283273605455e-01,5.357753261043480923e-03,0.000000000000000000e+00,9.702239037081480048e-13,3.434954706438757638e-13,8.727170062841244080e-02,9.000000000000000000e+00,4.363585031420622040e-02
2.965500000000000000e+03,3.357382779427856012e-01,7.598165935404457283e-01,3.495996921548631953e-01,8.370643381452956555e-03,3.412290487734102595e-01,5.356382185458323855e-03,0.000000000000000000e+00,9.704442748426596824e-13,3.462471094855960889e-13,8.727171122210440612e-02,1.200000000000000000e+01,4.363585561105220306e-02
2.965600000000000364e+03,5.067920821549481980e-01,7.598088544546401923e-01,3.496004358486864971e-01,8.337944949177389375e-03,3.412624908995091078e-01,5.355485380390657447e-03,0.000000000000000000e+00,9.704455641337550503e-13,3.436379387771496080e-13,8.727171795264902776e-02,1.200000000000000000e+01,4.363585897632451388e-02
2.965700000000000273e+03,6.342889849495159105e-01,7.598021405852549703e-01,3.496004677778382641e-01,8.349995044317087139e-03,3.412504727335211596e-01,5.355067700145503887e-03,0.000000000000000000e+00,9.703363856247226006e-13,3.435219523713452638e-13,8.727172092809015735e-02,1.200000000000000000e+01,4.363586046404507868e-02
2.965800000000000182e+03,6.932056094135325974e-01,7.597992808896818495e-01,3.495997833405505295e-01,8.360399360189096560e-03,3.412393839803614104e-01,5.354977124921204805e-03,0.000000000000000000e+00,9.703371222894673054e-13,3.462603972436659351e-13,8.727172148585279898e-02,1.200000000000000000e+01,4.363586074292639949e-02
2.965900000000000091e+03,6.715764045582335307e-01,7.598015706468661534e-01,3.495984388968322865e-01,8.340404479354355735e-03,3.412580344174779290e-01,5.354954682307091346e-03,0.000000000000000000e+00,9.705569902810956576e-13,3.436859234599195452e-13,8.727172173748880268e-02,1.200000000000000000e+01,4.363586086874440134e-02
2.966000000000000000e+03,5.737953610650825542e-01,7.598082905175200796e-01,3.495965473921021083e-01,8.287972794558147796e-03,3.413085745975439345e-01,5.354719340853580575e-03,0.000000000000000000e+00,9.704469923763268962e-13,3.436760619216115309e-13,8.727172387909269691e-02,1.200000000000000000e+01,4.363586193954634845e-02
2.966100000000000364e+03,4.194080867697491666e-01,7.598170079107048336e-01,3.495942687802658932e-01,8.224529353723204761e-03,3.413697394265426954e-01,5.354059964929035534e-03,0.000000000000000000e+00,9.706689958074021186e-13,3.462991229607726975e-13,8.727172949066507035e-02,1.200000000000000000e+01,4.363586474533253518e-02
2.966200000000000273e+03,3.185912418250687606e-01,7.598245346758123464e-01,3.495917960875812858e-01,8.181252338036668070e-03,3.414105437495446038e-01,5.352904275568347130e-03,0.000000000000000000e+00,9.705587150466743544e-13,3.437088733267713056e-13,8.727173903189094917e-02,9.000000000000000000e+00,4.363586951594547458e-02
2.966300000000000182e+03,4.103000833597732488e-01,7.598281624098470743e-01,3.495893384645786806e-01,8.180887071376534425e-03,3.414084513932021392e-01,5.351342401341906141e-03,0.000000000000000000e+00,9.707797675496071446e-13,3.436905295363242365e-13,8.727175168446899001e-02,9.000000000000000000e+00,4.363587584223449500e-02
2.966400000000000091e+03,4.238349824639354169e-01,7.598266957283061895e-01,3.495871029071128122e-01,8.222817836745027753e-03,3.413642850703677567e-01,5.349597399147614472e-03,0.000000000000000000e+00,9.705597031250347216e-13,3.435700115758652533e-13,8.727176560193811161e-02,9.000000000000000000e+00,4.363588280096905581e-02
2.966500000000000000e+03,3.547360132888478512e-01,7.598208908758737889e-01,3.495852764344773433e-01,8.277891924890895536e-03,3.413073845095864201e-01,5.347952321933966031e-03,0.000000000000000000e+00,9.707820145552008936e-13,3.462939091488256436e-13,8.727177850738927767e-02,9.000000000000000000e+00,4.363588925369463883e-02
2.966600000000000364e+03,3.687848420834970997e-01,7.598131434685870822e-01,3.495840103848783520e-01,8.295742300843705896e-03,3.412882680840346739e-01,5.346657574330239936e-03,0.000000000000000000e+00,9.707810960979239512e-13,3.437044803254792039e-13,8.727178845200647683e-02,5.000000000000000000e+00,4.363589422600323842e-02
2.966700000000000273e+03,5.422892872847812074e-01,7.598065599764227684e-01,3.495834081663080073e-01,8.222516097509458000e-03,3.413608920687985493e-01,5.345848859861284871e-03,0.000000000000000000e+00,9.706715296132909003e-13,3.463056931246678185e-13,8.727179447048416527e-02,5.000000000000000000e+00,4.363589723524208264e-02
2.966800000000000182e+03,6.663789476011675594e-01,7.598037798387935471e-01,3.495835173584008748e-01,8.022795765856211014e-03,3.415607215925446916e-01,5.345502697156823829e-03,0.000000000000000000e+00,9.706722406129230053e-13,3.463049053464994082e-13,8.727179689728135903e-02,5.000000000000000000e+00,4.363589844864067951e-02
2.966900000000000091e+03,7.157378382472880940e-01,7.598060009791149927e-01,3.495843265853394444e-01,7.697626571224164271e-03,3.418867000141152523e-01,5.345444178227995273e-03,0.000000000000000000e+00,9.707820154480553250e-13,3.437340414697048362e-13,8.727179723912860398e-02,5.000000000000000000e+00,4.363589861956430199e-02
2.967000000000000000e+03,6.799528916060271211e-01,7.598125710541295819e-01,3.495857671475774975e-01,7.291627735428268808e-03,3.422941394121492564e-01,5.345404387911044213e-03,0.000000000000000000e+00,9.710040996323114993e-13,3.437379334191311842e-13,8.727179766665700555e-02,5.000000000000000000e+00,4.363589883332850278e-02
2.967100000000000364e+03,5.664567928399997232e-01,7.598212794429657357e-01,3.495877190580410354e-01,6.885778684821292073e-03,3.427019403732197711e-01,5.345108529423405613e-03,0.000000000000000000e+00,9.707843871846437909e-13,3.463392620156409641e-13,8.727180030926308396e-02,5.000000000000000000e+00,4.363590015463154198e-02
2.967200000000000273e+03,3.984733329785188349e-01,7.598292135242530332e-01,3.495900208868751857e-01,6.577337611596262290e-03,3.430126832752788957e-01,5.344365810628142095e-03,0.000000000000000000e+00,9.708951867541703405e-13,3.437442932539508960e-13,8.727180657707442335e-02,5.000000000000000000e+00,4.363590328853721168e-02
2.967300000000000182e+03,3.389432568001438106e-01,7.598338349933375646e-01,3.495924826564706378e-01,6.452746036311809985e-03,3.431397366201588417e-01,5.343131741663621238e-03,0.000000000000000000e+00,9.710053600579730691e-13,3.437590232627283416e-13,8.727181670929420876e-02,9.000000000000000000e+00,4.363590835464710438e-02
2.967400000000000091e+03,4.196172154768466056e-01,7.598338660541872347e-01,3.495949009079701852e-01,6.561785357664093321e-03,3.430331155503060780e-01,5.341522610294053598e-03,0.000000000000000000e+00,9.710072040990992999e-13,3.463599172017921432e-13,8.727182968555367848e-02,9.000000000000000000e+00,4.363591484277683924e-02
2.967500000000000000e+03,4.190218842024284740e-01,7.598296694113492178e-01,3.495970749479024309e-01,6.900900736577779415e-03,3.426961742113246445e-01,5.339777459023243439e-03,0.000000000000000000e+00,9.708977933869440189e-13,3.463576901849670056e-13,8.727184354236422470e-02,9.000000000000000000e+00,4.363592177118211235e-02
2.967600000000000364e+03,3.372916458567429832e-01,7.598230145046453998e-01,3.495988231660033252e-01,7.410695350854635405e-03,3.421881278151486794e-01,5.338179915638185252e-03,0.000000000000000000e+00,9.711183060505693369e-13,3.437838447616971450e-13,8.727185601266640447e-02,9.000000000000000000e+00,4.363592800633320223e-02
2.967700000000000273e+03,3.936608315653904455e-01,7.598163583838721813e-01,3.495999982088540681e-01,7.988188323470521435e-03,3.416118098853835328e-01,5.336965341157492819e-03,0.000000000000000000e+00,9.710083375387316507e-13,3.463741069850058280e-13,8.727186528347168071e-02,1.200000000000000000e+01,4.363593264173584035e-02
2.967800000000000182e+03,5.541111010429409234e-01,7.598119410326238388e-01,3.496004997406459425e-01,8.510033648460485142e-03,3.410904660921854625e-01,5.336243694752463088e-03,0.000000000000000000e+00,9.711189442270073541e-13,3.463776997547183498e-13,8.727187060503359406e-02,1.200000000000000000e+01,4.363593530251679703e-02
2.967900000000000091e+03,6.614760741928332743e-01,7.598110403432332127e-01,3.496002835755167570e-01,8.859926162153128337e-03,3.407403574133636148e-01,5.335963495460595285e-03,0.000000000000000000e+00,9.711208466237891154e-13,3.438013542379431735e-13,8.727187253269469425e-02,1.200000000000000000e+01,4.363593626634734712e-02
2.968000000000000000e+03,6.942402996081421529e-01,7.598136423683644614e-01,3.495993661697516242e-01,8.952711538243635775e-03,3.406466546315080057e-01,5.335928769567608622e-03,0.000000000000000000e+00,9.712310471474645201e-13,3.438246311799875125e-13,8.727187272583175615e-02,1.200000000000000000e+01,4.363593636291587807e-02
2.968100000000000364e+03,6.456500162300971013e-01,7.598186025546584954e-01,3.495978238322527964e-01,8.749298640862298096e-03,3.408485251913904723e-01,5.335863366199471505e-03,0.000000000000000000e+00,9.712313808959271989e-13,3.464208292097506659e-13,8.727187339238857977e-02,1.200000000000000000e+01,4.363593669619428989e-02
2.968200000000000273e+03,5.256029428354838107e-01,7.598241812261410377e-01,3.495957865229025185e-01,8.259628798937585989e-03,3.413361577239649169e-01,5.335501425605241460e-03,0.000000000000000000e+00,9.712314789579139653e-13,3.438333569885724021e-13,8.727187657505657004e-02,1.200000000000000000e+01,4.363593828752828502e-02
