t,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,S
13.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020570
13.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019968
13.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019385
13.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018819
13.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018272
13.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017741
13.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017227
13.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016730
14.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016248
14.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015781
14.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015329
14.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014891
14.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014467
14.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014057
14.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013660
14.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013275
14.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012903
14.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012543
15.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012194
15.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011857
15.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011530
15.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011214
15.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010908
15.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010612
15.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010326
15.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010049
15.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009780
15.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009521
16.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009270
16.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009027
16.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008792
16.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008565
16.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008345
16.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008132
16.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007927
16.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007727
16.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007535
16.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007348
17.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007168
17.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006993
17.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006824
17.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006661
17.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006503
17.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006350
17.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006202
17.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006058
17.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005919
17.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005785
18.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005655
18.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005529
18.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005407
18.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005288
18.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005174
18.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.005063
18.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004956
18.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004852
18.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004751
18.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004653
19.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004558
19.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004466
19.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004377
19.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004291
19.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004207
19.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004126
19.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004047
