"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","MEASURE_2 error","Operational"
"68","186.3439146464086","139.56881461937067","0.0068359375","0.01025390625","0.00341796875","2280","0.0005512403831988783","32","0.0005512403831988783","0","0.0005512403831988783","0.0005512403831988783","67:0.002808555925525008;69:0.0035470306194389234","67:68;69:68","67:0.0013176812202795873;69:0.0015434557196910836","0.0068359375","0.00830078125","Yes"
"69","300.3970642657723","245.30734736360822","0.008544921875","0.01220703125","0.0048828125","2280","0.00015899758332605442","32","0.00015899758332605442","0","0.00015899758332605442","0.00015899758332605442","78:0.0032011324265242835;68:0.0035470306194389234;70:0.0025695002680715118","78:68;68:68;70:68","78:0.0018720098411993957;68:0.0015434557196910836;70:0.002928446083644287","0.008544921875","0.010009765625","Yes"
"70","197.1711189520132","215.1713105918365","0.025390625","0.02099609375","0.02978515625","2280","0.00028096482359354344","32","0.00028096482359354344","0","0.00028096482359354344","0.00028096482359354344","69:0.0025695002680715118;71:0.0023431398985422625","69:68;71:68","69:0.002928446083644287;71:0.0012563456183864452","0.025390625","0.04736328125","Yes"
"71","258.21064452129013","162.68068216883717","0.0087890625","0.0087890625","0.0087890625","2280","0.00010805065339086303","32","0.00010805065339086303","0","0.00010805065339086303","0.00010805065339086303","72:0.0013106797775425116;58:0.0011017290971327698;70:0.0023431398985422625","72:68;58:68;70:68","72:0.0009916410254074692;58:0.0009435541535160741;70:0.0012563456183864452","0.0087890625","0.017822265625","Yes"
"72","220.87229803559975","122.36689896921555","0.036865234375","0.06982421875","0.00390625","2280","0.0002650237870339498","32","0.0002650237870339498","0","0.0002650237870339498","0.0002650237870339498","73:0.0016721155998752346;71:0.0013106797775425116","73:68;71:68","73:0.0014473667845625593;71:0.0009916410254074692","0.036865234375","0.025634765625","Yes"
"73","383.1970893816457","210.4039020520018","0.036865234375","0.02880859375","0.044921875","2280","0.00024141058576727578","32","0.00024141058576727578","0","0.00024141058576727578","0.00024141058576727578","72:0.0016721155998752346;74:0.000994334025098298;79:0.0013294533482028914","72:68;74:68;79:68","72:0.0014473667845625593;74:0.001308283484457884;79:0.001177068848810886","0.036865234375","0.06103515625","Yes"
"74","248.29239254976986","150.989221228861","0.008544921875","0.00927734375","0.0078125","2280","0.00027266413837400094","32","0.00027266413837400094","0","0.00027266413837400094","0.00027266413837400094","73:0.000994334025098298;75:0.00117445048705081","73:68;75:68","73:0.001308283484457884;75:0.0010490358586453807","0.008544921875","0.007080078125","Yes"
"75","253.97808039062502","112.95647942647382","0.018798828125","0.01513671875","0.0224609375","2280","0.00014188389900855443","32","0.00014188389900855443","0","0.00014188389900855443","0.00014188389900855443","59:0.0012330081817384375;74:0.00117445048705081","59:68;74:68","59:0.0013085886542524017;74:0.0010490358586453807","0.018798828125","0.042724609375","Yes"
"76","209.63955148749466","50.2797022511448","0.014892578125","0.01708984375","0.0126953125","2280","0.00026972834067447285","32","0.00026972834067447285","0","0.00026972834067447285","0.00026972834067447285","81:0.004257969834597225;61:0.0017367399730595923","81:68;61:68","81:0.0015674034417129112;61:0.002523981845619999","0.014892578125","0.00927734375","Yes"
"77","357.5824849391671","261.4004795681832","0.006591796875","0.00390625","0.00927734375","2280","0.0001395397983109025","32","0.0001395397983109025","0","0.0001395397983109025","0.0001395397983109025","85:0.004714570551964614;65:0.0017379356086204834","85:68;65:68","85:0.004901564597438152;65:0.001278481632961459","0.006591796875","0.009033203125","Yes"
