"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","Operational"
"87","166.86663143394827","134.78310914520242","0.018798828125","0.02978515625","0.0078125","2584","0.00030680175949243855","36","0.00030680175949243855","0","0.00030680175949243855","0.00030680175949243855","86:0.0019965257687575844;88:0.001417246510767689;97:0.00394586220651405","86:68;88:68;97:68","86:0.007806541207941942;88:0.0016514980496533938;97:0.0017872145189114508","0.018798828125","Yes"
"88","197.28801889059247","149.0514189404218","0.0234375","0.029541015625","0.017333984375","2584","0.00021561138412762234","36","0.00021561138412762234","0","0.00021561138412762234","0.00021561138412762234","87:0.001417246510767689;89:0.0017751351643334468","87:68;89:68","87:0.0016514980496533938;89:0.0017479666291468632","0.0234375","Yes"
"89","273.1015237164524","287.8956026340587","0.014892578125","0.015380859375","0.014404296875","2584","0.00019931122812268738","36","0.00019931122812268738","0","0.00019931122812268738","0.00019931122812268738","90:0.0025463725153458128;88:0.0017751351643334468;78:0.001987208678857072","90:68;88:68;78:68","90:0.0026153657799656282;88:0.0017479666291468632;78:0.0016146804980901597","0.014892578125","Yes"
"90","58.272887928331485","87.69404849527758","0.0225830078125","0.029052734375","0.01611328125","2584","0.0012693481229655598","36","0.0012693481229655598","0","0.0012693481229655598","0.0012693481229655598","89:0.0025463725153458128;91:0.0034739602354498245","89:68;91:80","89:0.0026153657799656282;91:0.0028465494040199046","0.0225830078125","Yes"
"91","154.32587171024173","208.8937144650291","0.008544921875","0.014404296875","0.002685546875","2584","0.0004488683632587196","36","0.0004488683632587196","0","0.0004488683632587196","0.0004488683632587196","98:0.0016254772250646199;90:0.0034739602354498245;92:0.0022963595580262064","98:68;90:80;92:68","98:0.0010151107940385984;90:0.0028465494040199046;92:0.001548559829473245","0.008544921875","Yes"
"92","277.9536068327883","359.3538632638758","0.0196533203125","0.01904296875","0.020263671875","2584","0.0004568633134684348","36","0.0004568633134684348","0","0.0004568633134684348","0.0004568633134684348","91:0.0022963595580262064;93:0.0029043575750244965","91:68;93:68","91:0.001548559829473245;93:0.0018546461761903277","0.0196533203125","Yes"
"93","247.88319262908283","224.23749501358944","0.0076904296875","0.013916015625","0.00146484375","2584","0.00023130244661607725","36","0.00023130244661607725","0","0.00023130244661607725","0.00023130244661607725","94:0.001351340752931779;79:0.0033671707142734764;92:0.0029043575750244965","94:68;79:68;92:68","94:0.0016509361422648583;79:0.001976928395720806;92:0.0018546461761903277","0.0076904296875","Yes"
"94","310.4663152424953","213.65141428940223","0.00537109375","0.01025390625","0.00048828125","2584","0.0001404467564241151","36","0.0001404467564241151","0","0.0001404467564241151","0.0001404467564241151","93:0.001351340752931779;95:0.012374061243938084","93:68;95:68","93:0.0016509361422648583;95:0.007158008308955105","0.00537109375","Yes"
"95","329.24058812788064","506.6093513141199","0.014404296875","0.005859375","0.00439453125","2584","0.0007266394466132784","36","0.0007266394466132784","0","0.0007266394466132784","0.0007266394466132784","99:0.08500679322814537;94:0.012374061243938084","99:68;94:68","94:0.007158008308955105","0.014404296875","Yes"
"96","186.36690958169552","100.8410800278841","0.0198974609375","0.030517578125","0.00927734375","2584","0.0002759302081943263","36","0.0002759302081943263","0","0.0002759302081943263","0.0002759302081943263","83:0.008585681130422518;103:0.003091635609217408","83:68;103:68","83:0.005222516143749578;103:0.0027525991776253256","0.0198974609375","Yes"
"97","191.04626639066925","57.078947352209866","0.0098876953125","0.016845703125","0.0029296875","2584","0.001656471927568553","36","0.001656471927568553","0","0.001656471927568553","0.001656471927568553","87:0.00394586220651405;107:0.003601829658850364","87:68;107:68","87:0.0017872145189114508;107:0.0013515059968335907","0.0098876953125","Yes"
"98","355.35829080863846","86.56669345978484","0.005615234375","0.006103515625","0.005126953125","2584","0.00012947208102504236","36","0.00012947208102504236","0","0.00012947208102504236","0.00012947208102504236","91:0.0016254772250646199;111:0.0017177250281370515","91:68;111:68","91:0.0010151107940385984;111:0.001471005535728237","0.005615234375","Yes"
"99","165.9322828648805","38.496469659962116","0.0107421875","0.019287109375","0.002197265625","2584","0.00026538369322810676","36","0.00026538369322810676","0","0.00026538369322810676","0.00026538369322810676","115:0.0033310482833960875;95:0.08500679322814537","115:68;95:68","115:0.0025467633213522023","0.0107421875","Yes"
"100","105.24757860005907","89.62929051692274","0.0067138671875","0.01318359375","0.000244140625","2584","0.0006318427066432514","36","0.0006318427066432514","0","0.0006318427066432514","0.0006318427066432514","101:0.004122901825796832","101:68","101:0.003015667898199348","0.0067138671875","Yes"
"101","159.00999675464286","74.81627104252169","0.016357421875","0.027587890625","0.005126953125","2584","0.00041686924892853674","36","0.00041686924892853674","0","0.00041686924892853674","0.00041686924892853674","100:0.004122901825796832;116:0.0035030472869853613;102:0.0029015378757314414","100:68;116:68;102:68","100:0.003015667898199348;116:0.003375143719108409;102:0.006381053991060592","0.016357421875","Yes"
"102","75.58323649759902","34.15189192506228","0.0286865234375","0.031494140625","0.02587890625","2584","0.0002676466168317438","36","0.0002676466168317438","0","0.0002676466168317438","0.0002676466168317438","101:0.0029015378757314414;103:0.0037137532978206156","101:68;103:68","101:0.006381053991060592;103:0.0048666018051628235","0.0286865234375","Yes"
"103","109.33537505412127","60.26765126603589","0.0108642578125","0.016845703125","0.0048828125","2584","0.0003615708622147554","36","0.0003615708622147554","0","0.0003615708622147554","0.0003615708622147554","104:0.0024694043251462516;96:0.003091635609217408;102:0.0037137532978206156","104:68;96:68;102:68","104:0.00553007068977121;96:0.0027525991776253256;102:0.0048666018051628235","0.0108642578125","Yes"
"104","188.8249948312907","167.43856231022048","0.00732421875","0.0087890625","0.005859375","2584","0.0003112564668173405","36","0.0003112564668173405","0","0.0003112564668173405","0.0003112564668173405","103:0.0024694043251462516;105:0.0018361598633986898","103:68;105:68","103:0.00553007068977121;105:0.0018522957676790908","0.00732421875","Yes"
"105","145.33529237982606","106.96898978070946","0.012451171875","0.017578125","0.00732421875","2584","0.00040927786277640733","36","0.00040927786277640733","0","0.00040927786277640733","0.00040927786277640733","104:0.0018361598633986898;106:0.002191882028831138;117:0.003828085773628115","104:68;106:68;117:68","104:0.0018522957676790908;106:0.0021656090084723467;117:0.00372379375816026","0.012451171875","Yes"
"106","374.3092458048196","210.2520227058074","0.0103759765625","0.01318359375","0.007568359375","2584","0.0005106119251567129","36","0.0005106119251567129","0","0.0005106119251567129","0.0005106119251567129","107:0.0039992367922516425;105:0.002191882028831138","107:68;105:68","107:0.003412115451119385;105:0.0021656090084723467","0.0103759765625","Yes"
"107","367.83561462442225","314.33510860345234","0.008544921875","0.008056640625","0.009033203125","2584","0.00028599560821866065","36","0.00028599560821866065","0","0.00028599560821866065","0.00028599560821866065","106:0.0039992367922516425;108:0.003041864446583137;97:0.003601829658850364","106:68;108:68;97:68","106:0.003412115451119385;108:0.003677855465436447;97:0.0013515059968335907","0.008544921875","Yes"
"108","37.95398551477781","57.890365724237675","0.0328369140625","0.057373046875","0.00830078125","2584","0.0009666750363107009","36","0.0009666750363107009","0","0.0009666750363107009","0.0009666750363107009","107:0.003041864446583137;109:0.002488427433483237","107:68;109:68","107:0.003677855465436447;109:0.00310611077083775","0.0328369140625","Yes"
"109","312.6998820452672","113.81509556041868","0.00439453125","0.00732421875","0.00146484375","2584","0.000154331374591684","36","0.000154331374591684","0","0.000154331374591684","0.000154331374591684","108:0.002488427433483237;110:0.0015734304286884881;118:0.0017126443490763366","108:68;110:68;118:68","108:0.00310611077083775;110:0.0018782613740692677;118:0.0034891949833048275","0.00439453125","Yes"
"110","189.7854219692525","128.19708073848557","0.008056640625","0.009521484375","0.006591796875","2584","0.0003711505838490502","36","0.0003711505838490502","0","0.0003711505838490502","0.0003711505838490502","109:0.0015734304286884881;111:0.0017233797001940665","109:68;111:68","109:0.0018782613740692677;111:0.0017751760772803105","0.008056640625","Yes"
"111","199.96786902183467","43.998864081638125","0.0076904296875","0.01123046875","0.004150390625","2584","0.00021607211483254027","36","0.00021607211483254027","0","0.00021607211483254027","0.00021607211483254027","112:0.0019449309809467796;110:0.0017233797001940665;98:0.0017177250281370515","112:68;110:68;98:68","112:0.0018647416056876143;110:0.0017751760772803105;98:0.001471005535728237","0.0076904296875","Yes"
"112","224.98396771488476","160.87758531481145","0.0059814453125","0.00927734375","0.003173828125","2584","0.0003577741876772829","36","0.0003577741876772829","0","0.0003577741876772829","0.0003577741876772829","111:0.0019449309809467796","111:68;113:68","111:0.0018647416056876143","0.0059814453125","Yes"
"113","152.0596193096577","89.48945599617846","0.297607421875","0.546875","0.04833984375","2584","","36","","0","","","","119:68;112:68;114:68","","0.297607421875","Yes"
"114","181.70044694891467","150.84317849394284","0.0067138671875","0.009521484375","0.00390625","2584","0.00031617315870612983","36","0.00031617315870612983","0","0.00031617315870612983","0.00031617315870612983","115:0.0027787499543811267","115:68;113:68","115:0.005922780201356115","0.0067138671875","Yes"
"115","182.86769617540716","77.11853362009126","0.0159912109375","0.0185546875","0.013427734375","2584","0.00012119612023271557","36","0.00012119612023271557","0","0.00012119612023271557","0.00012119612023271557","99:0.0033310482833960875;114:0.0027787499543811267","99:68;114:68","99:0.0025467633213522023;114:0.005922780201356115","0.0159912109375","Yes"
"116","69.19735206764962","44.082648521191466","0.0179443359375","0.02197265625","0.013916015625","2584","0.0005515156833121323","36","0.0005515156833121323","0","0.0005515156833121323","0.0005515156833121323","101:0.0035030472869853613;121:0.003312055483197518","101:68;121:68","101:0.003375143719108409;121:0.003758815346408345","0.0179443359375","Yes"
"117","184.9704232227628","18.602384168024283","0.0211181640625","0.027099609375","0.01513671875","2584","0.0004990389163669587","36","0.0004990389163669587","0","0.0004990389163669587","0.0004990389163669587","105:0.003828085773628115;125:0.002785638804556345","105:68;125:68","105:0.00372379375816026;125:0.003156626996250911","0.0211181640625","Yes"
"118","151.92429627165197","70.96045713037411","0.005615234375","0.0087890625","0.00244140625","2584","0.0001643945254335075","36","0.0001643945254335075","0","0.0001643945254335075","0.0001643945254335075","109:0.0017126443490763366;129:0.001535043743660508","109:68;129:68","109:0.0034891949833048275","0.005615234375","Yes"
"119","266.86412072022216","75.6274732378708","0.18896484375","0.365234375","0.0126953125","2584","","36","","0","","","","113:68;133:68","","0.18896484375","Yes"
"120","210.88543918399597","67.09857644414922","0.0113525390625","0.013916015625","0.0087890625","2584","0.00018184362566212343","36","0.00018184362566212343","0","0.00018184362566212343","0.00018184362566212343","121:0.0018246023658072263","121:68","121:0.0019537642174436987","0.0113525390625","Yes"
"121","260.96054978496227","286.168227364715","0.1695556640625","0.10400390625","0.235107421875","2584","0.0003962956031483162","36","0.0003962956031483162","0","0.0003962956031483162","0.0003962956031483162","120:0.0018246023658072263;122:0.003841317462739996;116:0.003312055483197518","120:68;122:80;116:68","120:0.0019537642174436987;122:0.003462292702702957;116:0.003758815346408345","0.1695556640625","Yes"
"122","227.52383118853263","30.822857691706407","0.0255126953125","0.02294921875","0.028076171875","2584","0.00018934834233190663","36","0.00018934834233190663","0","0.00018934834233190663","0.00018934834233190663","121:0.003841317462739996;123:0.0022232564520508202","121:80;123:68","121:0.003462292702702957;123:0.002394612300518767","0.0255126953125","Yes"
"123","191.32909282159233","102.96523960322438","0.0142822265625","0.0146484375","0.013916015625","2584","0.0004259953205548878","36","0.0004259953205548878","0","0.0004259953205548878","0.0004259953205548878","136:0.002463318806011472;124:0.002351639906863129;122:0.0022232564520508202","136:68;124:68;122:68","136:0.002930645872281201;124:0.0028771250576130614;122:0.002394612300518767","0.0142822265625","Yes"
"124","109.40042678652415","58.732939844173444","0.01220703125","0.018798828125","0.005615234375","2584","0.0004215132367301252","36","0.0004215132367301252","0","0.0004215132367301252","0.0004215132367301252","123:0.002351639906863129;125:0.0024851508399263422","123:68;125:68","123:0.0028771250576130614;125:0.002304362688833772","0.01220703125","Yes"
"125","158.70475891501596","94.00113398189339","0.00634765625","0.011962890625","0.000732421875","2584","0.000279398032555456","36","0.000279398032555456","0","0.000279398032555456","0.000279398032555456","117:0.002785638804556345;124:0.0024851508399263422;126:0.0023200008275992834","117:68;124:68;126:68","117:0.003156626996250911;124:0.002304362688833772;126:0.002287835740852451","0.00634765625","Yes"
"126","182.55762319047136","41.48796216911989","0.025390625","0.02197265625","0.02880859375","2584","0.0008633701564555362","36","0.0008633701564555362","0","0.0008633701564555362","0.0008633701564555362","127:0.002289018738739851;125:0.0023200008275992834","127:68;125:68","127:0.002782649580996749;125:0.002287835740852451","0.025390625","Yes"
"127","291.76006138063235","21.669208911067138","0.028564453125","0.037109375","0.02001953125","2584","0.0002600152091233311","36","0.0002600152091233311","0","0.0002600152091233311","0.0002600152091233311","126:0.002289018738739851;128:0.0017785586588889568;137:0.0025123871685133192","126:68;128:68;137:68","126:0.002782649580996749;128:0.002845376396009347;137:0.0030450101580123956","0.028564453125","Yes"
"128","262.25617870088456","246.7103588845983","0.0078125","0.012939453125","0.002685546875","2584","0.00045742162210637706","36","0.00045742162210637706","0","0.00045742162210637706","0.00045742162210637706","127:0.0017785586588889568;129:0.002237075447102582","127:68;129:68","127:0.002845376396009347;129:0.0019027275283491352","0.0078125","Yes"
"129","277.325311013006","208.05052959887962","0.005615234375","0.00732421875","0.00146484375","2584","0.00021935474532619397","36","0.00021935474532619397","0","0.00021935474532619397","0.00021935474532619397","128:0.002237075447102582;118:0.001535043743660508","130:68;128:68;118:68","128:0.0019027275283491352","0.005615234375","Yes"
"130","322.9729925580698","16.288825214895343","0.4993896484375","0.49951171875","0.499267578125","2584","","36","","0","","","","129:68;131:68","","0.4993896484375","Yes"
"131","289.3631441871685","219.47105705785953","0.0052490234375","0.00830078125","0.002197265625","2584","0.00021615998558044902","36","0.00021615998558044902","0","0.00021615998558044902","0.00021615998558044902","138:0.001748044730629894;132:0.0012793204361214727","138:68;130:68;132:68","138:0.002076704422829395;132:0.0013782402392578386","0.0052490234375","Yes"
"132","185.70237965763584","77.63818349851563","0.0069580078125","0.00830078125","0.005615234375","2584","0.00020235774767587603","36","0.00020235774767587603","0","0.00020235774767587603","0.00020235774767587603","133:0.002028588040110302;131:0.0012793204361214727","133:68;131:68","133:0.0011235157031685983;131:0.0013782402392578386","0.0069580078125","Yes"
"133","324.11585501420615","49.94496682373328","0.0048828125","0.0078125","0.001953125","2584","0.00019706620641701258","36","0.00019706620641701258","0","0.00019706620641701258","0.00019706620641701258","132:0.002028588040110302;134:0.002553054233472185","132:68;134:80;119:68","132:0.0011235157031685983;134:0.0036372671185252448","0.0048828125","Yes"
"134","326.7642254529396","177.51636914888775","0.005126953125","0.004150390625","0.006103515625","2584","0.00017464912398242188","36","0.00017464912398242188","0","0.00017464912398242188","0.00017464912398242188","133:0.002553054233472185;135:0.002523002516746753","133:80;135:68","133:0.0036372671185252448;135:0.0025277335821183855","0.005126953125","Yes"
"135","309.2759769053818","71.83046253926287","0.03662109375","0.02392578125","0.04931640625","2584","0.0002266275328675494","36","0.0002266275328675494","0","0.0002266275328675494","0.0002266275328675494","134:0.002523002516746753;139:0.0012464412562805671","134:68;139:68","134:0.0025277335821183855;139:0.0013811023553485513","0.03662109375","Yes"
"136","270.07194497464366","158.7736967176856","0.0159912109375","0.02001953125","0.011962890625","2584","0.000502229459308184","36","0.000502229459308184","0","0.000502229459308184","0.000502229459308184","123:0.002463318806011472;143:0.016519044564048707","123:68;143:68","123:0.002930645872281201;143:0.001951346776617846","0.0159912109375","Yes"
"137","136.096637489632","91.04488792696772","0.0068359375","0.0107421875","0.0029296875","2584","0.0005996066648827925","36","0.0005996066648827925","0","0.0005996066648827925","0.0005996066648827925","147:0.0024309356705382312;127:0.0025123871685133192","147:68;127:68","147:0.0021172153904392144;127:0.0030450101580123956","0.0068359375","Yes"
"138","338.855266528378","177.64896697462174","0.0059814453125","0.006591796875","0.00537109375","2584","0.00047117574899524734","36","0.00047117574899524734","0","0.00047117574899524734","0.00047117574899524734","151:0.0024477825756120397;131:0.001748044730629894","151:68;131:68","151:0.0030957692885374144;131:0.002076704422829395","0.0059814453125","Yes"
"139","178.46024666260175","187.32786783441475","0.00732421875","0.0087890625","0.005859375","2584","0.00019122122656107325","36","0.00019122122656107325","0","0.00019122122656107325","0.00019122122656107325","155:0.0015271555916207824;135:0.0012464412562805671","155:80;135:68","155:0.001790598695581097;135:0.0013811023553485513","0.00732421875","Yes"
"140","292.82525080201015","52.099255852769055","0.010009765625","0.012451171875","0.007568359375","2584","0.00030095071583836105","36","0.00030095071583836105","0","0.00030095071583836105","0.00030095071583836105","141:0.003198344914592921","141:68","141:0.002374459071839058","0.010009765625","Yes"
"141","200.7921948270153","150.19230208185428","0.0081787109375","0.0068359375","0.009521484375","2584","0.0005825706203970639","36","0.0005825706203970639","0","0.0005825706203970639","0.0005825706203970639","140:0.003198344914592921;142:0.0019574890351678753","140:68;142:68","140:0.002374459071839058;142:0.0011791267971855146","0.0081787109375","Yes"
"142","88.87659080867931","86.92006737282024","0.0126953125","0.0224609375","0.0029296875","2584","0.0002949063804917798","36","0.0002949063804917798","0","0.0002949063804917798","0.0002949063804917798","143:0.017328085849844826;141:0.0019574890351678753","143:68;141:68","143:0.027867205272598894;141:0.0011791267971855146","0.0126953125","Yes"
"143","123.53701197449104","37.34623808731705","0.0916748046875","0.173828125","0.009521484375","2584","0.008208717958522727","36","0.008208717958522727","0","0.008208717958522727","0.008208717958522727","142:0.017328085849844826;144:0.016692556035290518;136:0.016519044564048707","142:68;144:68;136:68","142:0.027867205272598894;144:0.007207438981451708;136:0.001951346776617846","0.0916748046875","Yes"
"144","115.36443375946334","28.061763943332036","0.010009765625","0.018310546875","0.001708984375","2584","0.000476367620462959","36","0.000476367620462959","0","0.000476367620462959","0.000476367620462959","145:0.0031138895472552497;143:0.016692556035290518","145:68;143:68","145:0.005257426289901446;143:0.007207438981451708","0.010009765625","Yes"
"145","132.82155983073014","134.01306326165684","0.0279541015625","0.051025390625","0.0048828125","2584","0.00023837307828145662","36","0.00023837307828145662","0","0.00023837307828145662","0.00023837307828145662","144:0.0031138895472552497;146:0.0018541647597387911","144:68;146:68","144:0.005257426289901446;146:0.002417164880097772","0.0279541015625","Yes"
"146","169.61764367895805","67.00418337238685","0.011474609375","0.01025390625","0.01220703125","2584","0.0002269386787603792","36","0.0002269386787603792","0","0.0002269386787603792","0.0002269386787603792","145:0.0018541647597387911;147:0.0023132455139638075","145:68;147:68","145:0.002417164880097772;147:0.001796989172684088","0.011474609375","Yes"
"147","324.8488280960676","145.1386663962854","0.005126953125","0.005126953125","0.005126953125","2584","0.00013381108894432032","36","0.00013381108894432032","0","0.00013381108894432032","0.00013381108894432032","148:0.002499964163586471;137:0.0024309356705382312;146:0.0023132455139638075","148:68;137:68;146:68","148:0.0015310036652795844;137:0.0021172153904392144;146:0.001796989172684088","0.005126953125","Yes"
"148","297.3459506182359","121.7989008788225","0.00537109375","0.007568359375","0.003173828125","2584","0.0002515453778744137","36","0.0002515453778744137","0","0.0002515453778744137","0.0002515453778744137","147:0.002499964163586471;149:0.001401702766019447","147:68;149:68","147:0.0015310036652795844;149:0.0016430857167729351","0.00537109375","Yes"
"149","175.13364955195505","112.36849046420951","0.007568359375","0.00927734375","0.005859375","2584","0.00018501865353347667","36","0.00018501865353347667","0","0.00018501865353347667","0.00018501865353347667","150:0.003357667798746411;148:0.001401702766019447","150:68;148:68","150:0.0019264355861739746;148:0.0016430857167729351","0.007568359375","Yes"
"150","158.80826313793702","153.11077747247253","0.0140380859375","0.015869140625","0.01220703125","2584","0.0002584766915183559","36","0.0002584766915183559","0","0.0002584766915183559","0.0002584766915183559","149:0.003357667798746411;151:0.0035290174917322337","149:68;151:68","149:0.0019264355861739746;151:0.003689121323385225","0.0140380859375","Yes"
"151","104.24356262889985","42.70749285902932","0.0057373046875","0.009033203125","0.00244140625","2584","0.00028561678935942514","36","0.00028561678935942514","0","0.00028561678935942514","0.00028561678935942514","138:0.0024477825756120397;152:0.026614979093828872;150:0.0035290174917322337","138:68;152:68;150:68","138:0.0030957692885374144;152:0.030784592153295764;150:0.003689121323385225","0.0057373046875","Yes"
"152","321.9359907353537","232.10095514714567","0.0450439453125","0.027587890625","0.0625","2584","0.00016635159643617635","36","0.00016635159643617635","0","0.00016635159643617635","0.00016635159643617635","151:0.026614979093828872;153:0.0031405500383370477","151:68;153:68","151:0.030784592153295764;153:0.002813992314693592","0.0450439453125","Yes"
"153","219.57615035949138","230.70213819194348","0.004638671875","0.006103515625","0.003173828125","2584","0.00018989969461764025","36","0.00018989969461764025","0","0.00018989969461764025","0.00018989969461764025","152:0.0031405500383370477;154:0.002132229626872928","152:68;154:68","152:0.002813992314693592;154:0.0020610040340426627","0.004638671875","Yes"
"154","265.71830074427766","16.024535816774957","0.010986328125","0.0107421875","0.01123046875","2584","0.00044492058228630654","36","0.00044492058228630654","0","0.00044492058228630654","0.00044492058228630654","153:0.002132229626872928;155:0.001904137563995878","153:68;155:68","153:0.0020610040340426627;155:0.002796611751732153","0.010986328125","Yes"
"155","422.0995531809116","144.2421635953026","0.00732421875","0.0068359375","0.0078125","2584","0.0002354570416853898","36","0.0002354570416853898","0","0.0002354570416853898","0.0002354570416853898","139:0.0015271555916207824;154:0.001904137563995878","139:80;154:68","139:0.001790598695581097;154:0.002796611751732153","0.00732421875","Yes"
