"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","Operational"
"86","187.88057478910844","61.819400064589026","0.006591796875","0.01171875","0.00146484375","2584","0.00045925278063781036","36","0.00045925278063781036","0","0.00045925278063781036","0.00045925278063781036","85:0.0029783363571209143;87:0.0013599947789317557","85:68;87:68","85:0.009411678767364151;87:0.008523978340942956","0.006591796875","Yes"
"87","225.55951633158978","158.465008653018","0.0089111328125","0.012939453125","0.0048828125","2584","0.0003371456576279535","36","0.0003371456576279535","0","0.0003371456576279535","0.0003371456576279535","86:0.0013599947789317557;88:0.001493685311526799;97:0.003467395968700493","86:68;88:68;97:68","86:0.008523978340942956;88:0.0020354622019468915;97:0.0019025670855266075","0.0089111328125","Yes"
"88","236.57338773763456","181.5418146223987","0.0179443359375","0.0205078125","0.015380859375","2584","0.00022137441398950873","36","0.00022137441398950873","0","0.00022137441398950873","0.00022137441398950873","87:0.001493685311526799;89:0.011661097908082979","87:68;89:68","87:0.0020354622019468915;89:0.001846137677568499","0.0179443359375","Yes"
"89","362.66732405705744","311.0436805424608","0.1383056640625","0.120361328125","0.15625","2584","0.00019154132625311563","36","0.00019154132625311563","0","0.00019154132625311563","0.00019154132625311563","90:0.0031756547083513498;88:0.011661097908082979;78:0.001827181138088524","90:68;88:68;78:68","90:0.0024333968710178178;88:0.001846137677568499;78:0.001729766637668384","0.1383056640625","Yes"
"90","58.779432788288815","85.71169088322712","0.0244140625","0.031005859375","0.017822265625","2584","0.0006253035550489128","36","0.0006253035550489128","0","0.0006253035550489128","0.0006253035550489128","89:0.0031756547083513498;91:0.003218261507689002","89:68;91:80","89:0.0024333968710178178;91:0.003574605435774897","0.0244140625","Yes"
"91","133.6745497194546","201.86996403871052","0.0072021484375","0.01171875","0.002685546875","2584","0.00034666567801024356","36","0.00034666567801024356","0","0.00034666567801024356","0.00034666567801024356","98:0.0017804956687238194;90:0.003218261507689002;92:0.0020823032177523237","98:68;90:80;92:68","98:0.0014256633993029177;90:0.003574605435774897;92:0.0019456552911145397","0.0072021484375","Yes"
"92","154.8877265728547","35.70901001383094","0.005615234375","0.004638671875","0.006591796875","2584","0.00026649470894601625","36","0.00026649470894601625","0","0.00026649470894601625","0.00026649470894601625","91:0.0020823032177523237;93:0.002916761949464275","91:68;93:68","91:0.0019456552911145397;93:0.0028915216037272984","0.005615234375","Yes"
"93","196.92008099174694","58.81468470553854","0.0078125","0.010498046875","0.005126953125","2584","0.0002454957721418065","36","0.0002454957721418065","0","0.0002454957721418065","0.0002454957721418065","94:0.0017633091848604232;79:0.002301566405521621;92:0.002916761949464275","94:68;79:68;92:68","94:0.0021545745014604767;79:0.003104122882376742;92:0.0028915216037272984","0.0078125","Yes"
"94","366.0908210007423","101.35068807918282","0.01025390625","0.008544921875","0.011962890625","2584","0.00009519947663767737","36","0.00009519947663767737","0","0.00009519947663767737","0.00009519947663767737","93:0.0017633091848604232;95:0.013887034644953888","93:68;95:68","93:0.0021545745014604767;95:0.008252757198940586","0.01025390625","Yes"
"95","234.162091384309","271.46299132629895","0.0137939453125","0.00732421875","0.01123046875","2584","0.001289073583080421","36","0.001289073583080421","0","0.001289073583080421","0.001289073583080421","99:0.08500679322814537;94:0.013887034644953888","99:68;94:68","94:0.008252757198940586","0.0137939453125","Yes"
"96","95.32419772352732","31.157219917330394","0.0374755859375","0.039306640625","0.03564453125","2584","0.00037992228472397463","36","0.00037992228472397463","0","0.00037992228472397463","0.00037992228472397463","83:0.008284406725053317;103:0.0030294911643863054","83:68;103:68","83:0.00571484981756315;103:0.003206600421835404","0.0374755859375","Yes"
"97","95.83558803136151","57.70667335369999","0.0126953125","0.012451171875","0.012939453125","2584","0.00018363092658470805","36","0.00018363092658470805","0","0.00018363092658470805","0.00018363092658470805","87:0.003467395968700493;107:0.0032965476718427866","87:68;107:68","87:0.0019025670855266075;107:0.0016749760499037425","0.0126953125","Yes"
"98","303.5708151903577","76.60581038931717","0.0079345703125","0.013671875","0.002197265625","2584","0.0002611626937641146","36","0.0002611626937641146","0","0.0002611626937641146","0.0002611626937641146","91:0.0017804956687238194;111:0.0015181232686572177","91:68;111:68","91:0.0014256633993029177;111:0.0027025047820713743","0.0079345703125","Yes"
"99","117.34311382893108","31.74060258035203","0.0130615234375","0.015869140625","0.01025390625","2584","0.0004973168928363176","36","0.0004973168928363176","0","0.0004973168928363176","0.0004973168928363176","115:0.002981073810056245;95:0.08500679322814537","115:68;95:68","115:0.002179223854497425","0.0130615234375","Yes"
"100","117.03070280132222","30.67077561162024","0.017578125","0.022705078125","0.012451171875","2584","0.0007453101699286511","36","0.0007453101699286511","0","0.0007453101699286511","0.0007453101699286511","101:0.0024726263491108014","101:68","101:0.0020391054862725355","0.017578125","Yes"
"101","139.66244669027876","73.28205015067799","0.1414794921875","0.269775390625","0.01318359375","2584","0.00037306488977630764","36","0.00037306488977630764","0","0.00037306488977630764","0.00037306488977630764","100:0.0024726263491108014;116:0.004050727917240704;102:0.0031848060034430636","100:68;116:68;102:68","100:0.0020391054862725355;116:0.006629495680384734;102:0.01232810930032427","0.1414794921875","Yes"
"102","86.50413677984008","96.36273235707118","0.021484375","0.029052734375","0.013916015625","2584","0.0005119102134837321","36","0.0005119102134837321","0","0.0005119102134837321","0.0005119102134837321","101:0.0031848060034430636;103:0.004080190437003667","101:68;103:68","101:0.01232810930032427;103:0.005494777536199896","0.021484375","Yes"
"103","119.07800381367036","79.10328776263677","0.0123291015625","0.01953125","0.005126953125","2584","0.0004646009907809158","36","0.0004646009907809158","0","0.0004646009907809158","0.0004646009907809158","104:0.0023497796101658586;96:0.0030294911643863054;102:0.004080190437003667","104:68;96:68;102:68","104:0.005419726026280575;96:0.003206600421835404;102:0.005494777536199896","0.0123291015625","Yes"
"104","179.38872613366215","141.55403966863926","0.0079345703125","0.009521484375","0.00634765625","2584","0.00019272498929760127","36","0.00019272498929760127","0","0.00019272498929760127","0.00019272498929760127","103:0.0023497796101658586;105:0.0014698234266582733","103:68;105:68","103:0.005419726026280575;105:0.0024122548951975298","0.0079345703125","Yes"
"105","124.13259351238517","107.57319918211846","0.009033203125","0.013427734375","0.004638671875","2584","0.0003122854279153369","36","0.0003122854279153369","0","0.0003122854279153369","0.0003122854279153369","104:0.0014698234266582733;106:0.0016890268468190417;117:0.004283973339907987","104:68;106:68;117:68","104:0.0024122548951975298;106:0.002609583481188754;117:0.005950966062994945","0.009033203125","Yes"
"106","204.5738615562107","179.5074692744857","0.016845703125","0.016357421875","0.017333984375","2584","0.0003125464805488261","36","0.0003125464805488261","0","0.0003125464805488261","0.0003125464805488261","107:0.00375417887341456;105:0.0016890268468190417","107:68;105:68","107:0.002856125947772903;105:0.002609583481188754","0.016845703125","Yes"
"107","389.78601622703485","314.00042338744464","0.01171875","0.0185546875","0.0048828125","2584","0.0002510987994045339","36","0.0002510987994045339","0","0.0002510987994045339","0.0002510987994045339","106:0.00375417887341456;108:0.00268054058453554;97:0.0032965476718427866","106:68;108:68;97:68","106:0.002856125947772903;108:0.0027636920181521307;97:0.0016749760499037425","0.01171875","Yes"
"108","24.252852497674002","17.70384233217757","0.011474609375","0.0205078125","0.00244140625","2584","0.000567261798583307","36","0.000567261798583307","0","0.000567261798583307","0.000567261798583307","107:0.00268054058453554;109:0.002478667241482213","107:68;109:68","107:0.0027636920181521307;109:0.0022243784945803757","0.011474609375","Yes"
"109","310.9810899770514","124.88640407374571","0.0067138671875","0.006591796875","0.0068359375","2584","0.00024426067742184436","36","0.00024426067742184436","0","0.00024426067742184436","0.00024426067742184436","108:0.002478667241482213;110:0.0016626681816319377;118:0.0016258402829703589","108:68;110:68;118:68","108:0.0022243784945803757;110:0.0016481998622172311;118:0.0027050644419404357","0.0067138671875","Yes"
"110","139.6126467148971","143.85450626502785","0.005859375","0.00634765625","0.00537109375","2584","0.0002727419233595757","36","0.0002727419233595757","0","0.0002727419233595757","0.0002727419233595757","109:0.0016626681816319377;111:0.0015182831065319036","109:68;111:68","109:0.0016481998622172311;111:0.002305387326200642","0.005859375","Yes"
"111","144.84967951290224","46.39382506590192","0.011474609375","0.010009765625","0.012939453125","2584","0.0003789208274704169","36","0.0003789208274704169","0","0.0003789208274704169","0.0003789208274704169","112:0.0015473239247104642;110:0.0015182831065319036;98:0.0015181232686572177","112:68;110:68;98:68","112:0.002493798603639713;110:0.002305387326200642;98:0.0027025047820713743","0.011474609375","Yes"
"112","143.82130207491363","115.33442587476453","0.0086669921875","0.0087890625","0.0029296875","2584","0.0003235513946255788","36","0.0003235513946255788","0","0.0003235513946255788","0.0003235513946255788","111:0.0015473239247104642","111:68;113:68","111:0.002493798603639713","0.0086669921875","Yes"
"113","171.81198587854058","89.48945599617846","0.328125","0.54931640625","0.10693359375","2584","","36","","0","","","","119:68;112:68;114:68","","0.328125","Yes"
"114","216.15555916845668","258.38059466068296","0.0069580078125","0.0078125","0.006103515625","2584","0.0011396302120949984","36","0.0011396302120949984","0","0.0011396302120949984","0.0011396302120949984","115:0.0014345057221614999","115:68;113:68","115:0.0013630429961976054","0.0069580078125","Yes"
"115","164.76470788582085","83.51831824752827","0.0135498046875","0.01220703125","0.014892578125","2584","0.00032976642315999657","36","0.00032976642315999657","0","0.00032976642315999657","0.00032976642315999657","99:0.002981073810056245;114:0.0014345057221614999","99:68;114:68","99:0.002179223854497425;114:0.0013630429961976054","0.0135498046875","Yes"
"116","79.98328345005955","34.69153910649098","0.0093994140625","0.01806640625","0.000732421875","2584","0.00038607045705311505","36","0.00038607045705311505","0","0.00038607045705311505","0.00038607045705311505","101:0.004050727917240704;121:0.003797397054492946","101:68;121:68","101:0.006629495680384734;121:0.00354633910506183","0.0093994140625","Yes"
"117","214.08318557621192","12.163349650472183","0.0252685546875","0.033935546875","0.0166015625","2584","0.000500650883277537","36","0.000500650883277537","0","0.000500650883277537","0.000500650883277537","105:0.004283973339907987;125:0.003647426700596451","105:68;125:68","105:0.005950966062994945;125:0.006515324910440434","0.0252685546875","Yes"
"118","189.04774957807481","57.045995766063285","0.00634765625","0.0087890625","0.00390625","2584","0.0002308857480319782","36","0.0002308857480319782","0","0.0002308857480319782","0.0002308857480319782","109:0.0016258402829703589;129:0.0016799233533248414","109:68;129:68","109:0.0027050644419404357","0.00634765625","Yes"
"119","292.7161913502824","75.6274732378708","0.1842041015625","0.360107421875","0.00830078125","2584","","36","","0","","","","113:68;133:68","","0.1842041015625","Yes"
"120","183.54073138126364","61.932230358445494","0.009765625","0.01513671875","0.00439453125","2584","0.00029023270390431143","36","0.00029023270390431143","0","0.00029023270390431143","0.00029023270390431143","121:0.0014665230444524113","121:68","121:0.0016030283718160565","0.009765625","Yes"
"121","240.0000549167331","240.51292006200566","0.030517578125","0.032470703125","0.028564453125","2584","0.0003060366627786863","36","0.0003060366627786863","0","0.0003060366627786863","0.0003060366627786863","120:0.0014665230444524113;122:0.0029161269789347855;116:0.003797397054492946","120:68;122:80;116:68","120:0.0016030283718160565;122:0.0033131552567231826;116:0.00354633910506183","0.030517578125","Yes"
"122","257.2909314836179","35.926158742735346","0.0108642578125","0.015625","0.006103515625","2584","0.00028938852797941","36","0.00028938852797941","0","0.00028938852797941","0.00028938852797941","121:0.0029161269789347855;123:0.002590498628973592","121:80;123:68","121:0.0033131552567231826;123:0.0030601197128286295","0.0108642578125","Yes"
"123","226.59178013569667","95.75707032903942","0.011962890625","0.02001953125","0.00390625","2584","0.0002210217341707118","36","0.0002210217341707118","0","0.0002210217341707118","0.0002210217341707118","136:0.002525740073052646;124:0.002084920761772441;122:0.002590498628973592","136:68;124:68;122:68","136:0.0033379938085304484;124:0.0019736825438405325;122:0.0030601197128286295","0.011962890625","Yes"
"124","153.46217760823768","131.72148217111368","0.0106201171875","0.01953125","0.001708984375","2584","0.00037036587133338917","36","0.00037036587133338917","0","0.00037036587133338917","0.00037036587133338917","123:0.002084920761772441;125:0.0027790117661708746","123:68;125:68","123:0.0019736825438405325;125:0.0027477085564039105","0.0106201171875","Yes"
"125","198.18213764405715","55.18361983008053","0.0047607421875","0.005126953125","0.00439453125","2584","0.0003269608755228212","36","0.0003269608755228212","0","0.0003269608755228212","0.0003269608755228212","117:0.003647426700596451;124:0.0027790117661708746;126:0.003921675163375882","117:68;124:68;126:68","117:0.006515324910440434;124:0.0027477085564039105;126:0.0024933157129363726","0.0047607421875","Yes"
"126","167.3205072122006","29.582478230805343","0.021728515625","0.022705078125","0.020751953125","2584","0.0005370052964640798","36","0.0005370052964640798","0","0.0005370052964640798","0.0005370052964640798","127:0.00398439794408284;125:0.003921675163375882","127:68;125:68","127:0.002803601954669138;125:0.0024933157129363726","0.021728515625","Yes"
"127","176.59945819732394","18.215656409524726","0.0435791015625","0.0322265625","0.054931640625","2584","0.0006616363414002229","36","0.0006616363414002229","0","0.0006616363414002229","0.0006616363414002229","126:0.00398439794408284;128:0.0017894195975203253;137:0.004805859298692039","126:68;128:68;137:68","126:0.002803601954669138;128:0.0023485415738831172;137:0.003918316013751005","0.0435791015625","Yes"
"128","253.84799136547866","247.9470216128973","0.020751953125","0.0185546875","0.02294921875","2584","0.000494401672286748","36","0.000494401672286748","0","0.000494401672286748","0.000494401672286748","127:0.0017894195975203253;129:0.002936553712528711","127:68;129:68","127:0.0023485415738831172;129:0.0021248916494344128","0.020751953125","Yes"
"129","161.0332670955094","169.43800417394115","0.0137939453125","0.01171875","0.0146484375","2584","0.00020133061845839363","36","0.00020133061845839363","0","0.00020133061845839363","0.00020133061845839363","128:0.002936553712528711;118:0.0016799233533248414","130:68;128:68;118:68","128:0.0021248916494344128","0.0137939453125","Yes"
"130","322.9729925580698","16.288825214895343","0.4971923828125","0.5107421875","0.483642578125","2584","","36","","0","","","","129:68;131:68","","0.4971923828125","Yes"
"131","280.3918864540107","48.37440484336209","0.0120849609375","0.0205078125","0.003662109375","2584","0.00035133462596762807","36","0.00035133462596762807","0","0.00035133462596762807","0.00035133462596762807","138:0.0017534870785450574;132:0.0015647996739903969","138:68;130:68;132:68","138:0.0012710405277277237;132:0.001387601902332919","0.0120849609375","Yes"
"132","174.98054534207358","93.85739936983813","0.009521484375","0.0087890625","0.01025390625","2584","0.00016831908778368023","36","0.00016831908778368023","0","0.00016831908778368023","0.00016831908778368023","133:0.002409984578530283;131:0.0015647996739903969","133:68;131:68","133:0.0018425182538127083;131:0.001387601902332919","0.009521484375","Yes"
"133","205.48324536461138","147.67606472571757","0.0079345703125","0.0087890625","0.007080078125","2584","0.0002944488522253296","36","0.0002944488522253296","0","0.0002944488522253296","0.0002944488522253296","132:0.002409984578530283;134:0.002959033862545951","132:68;134:80;119:68","132:0.0018425182538127083;134:0.0028478031270701143","0.0079345703125","Yes"
"134","238.67615869636106","142.42372455937985","0.003662109375","0.004638671875","0.002685546875","2584","0.00024282791984105262","36","0.00024282791984105262","0","0.00024282791984105262","0.00024282791984105262","133:0.002959033862545951;135:0.002134436193661049","133:80;135:68","133:0.0028478031270701143;135:0.001697626819566811","0.003662109375","Yes"
"135","432.9042520184034","83.7334686895027","0.018310546875","0.02734375","0.00927734375","2584","0.0001879350040982514","36","0.0001879350040982514","0","0.0001879350040982514","0.0001879350040982514","134:0.002134436193661049;139:0.0011894188008743922","134:68;139:68","134:0.001697626819566811;139:0.0011450992035952623","0.018310546875","Yes"
"136","282.88281208911656","172.94795950572998","0.0089111328125","0.015380859375","0.00244140625","2584","0.00057916703670935","36","0.00057916703670935","0","0.00057916703670935","0.00057916703670935","123:0.002525740073052646;143:0.002411040959659022","123:68;143:68","123:0.0033379938085304484;143:0.003577404141086732","0.0089111328125","Yes"
"137","140.49796683401473","93.89987657887643","0.0286865234375","0.020751953125","0.03662109375","2584","0.0006356999977467508","36","0.0006356999977467508","0","0.0006356999977467508","0.0006356999977467508","147:0.004523992002076205;127:0.004805859298692039","147:68;127:68","147:0.003526233685902963;127:0.003918316013751005","0.0286865234375","Yes"
"138","209.38585345004896","123.1557238757691","0.0093994140625","0.010009765625","0.0087890625","2584","0.00019808483256294194","36","0.00019808483256294194","0","0.00019808483256294194","0.00019808483256294194","151:0.003300126983139806;131:0.0017534870785450574","151:68;131:68","151:0.002551836927939144;131:0.0012710405277277237","0.0093994140625","Yes"
"139","152.29867212268937","178.12721414042318","0.0081787109375","0.013916015625","0.00244140625","2584","0.00022510129620686544","36","0.00022510129620686544","0","0.00022510129620686544","0.00022510129620686544","155:0.0015743622157747272;135:0.0011894188008743922","155:80;135:68","155:0.0015894499823256025;135:0.0011450992035952623","0.0081787109375","Yes"
"140","292.25102544470946","53.261565874055954","0.0084228515625","0.009521484375","0.00732421875","2584","0.0006879059047219648","36","0.0006879059047219648","0","0.0006879059047219648","0.0006879059047219648","141:0.00319644969037311","141:68","141:0.002471729033777681","0.0084228515625","Yes"
"141","138.98016568115114","111.70327447044902","0.0128173828125","0.012451171875","0.01318359375","2584","0.0006437015601855003","36","0.0006437015601855003","0","0.0006437015601855003","0.0006437015601855003","140:0.00319644969037311;142:0.0016297732597178871","140:68;142:68","140:0.002471729033777681;142:0.001612628359372953","0.0128173828125","Yes"
"142","197.14239258230936","143.78089911886303","0.010498046875","0.013916015625","0.007080078125","2584","0.00028731969927339447","36","0.00028731969927339447","0","0.00028731969927339447","0.00028731969927339447","143:0.0551752630349952;141:0.0016297732597178871","143:68;141:68","143:0.04500537392420484;141:0.001612628359372953","0.010498046875","Yes"
"143","109.84407479749174","39.303462979767296","0.013671875","0.0234375","0.00390625","2584","0.006438377124100529","36","0.006438377124100529","0","0.006438377124100529","0.006438377124100529","142:0.0551752630349952;144:0.0057588357000872;136:0.002411040959659022","142:68;144:68;136:68","142:0.04500537392420484;144:0.008215271604170432;136:0.003577404141086732","0.013671875","Yes"
"144","97.21465446426224","64.33340952469365","0.0181884765625","0.021728515625","0.0146484375","2584","0.0006174537098275734","36","0.0006174537098275734","0","0.0006174537098275734","0.0006174537098275734","145:0.004779222958061463;143:0.0057588357000872","145:68;143:68","145:0.004925552220542251;143:0.008215271604170432","0.0181884765625","Yes"
"145","188.44455959400278","166.78096874119467","0.0433349609375","0.026611328125","0.06005859375","2584","0.0009638104197537054","36","0.0009638104197537054","0","0.0009638104197537054","0.0009638104197537054","144:0.004779222958061463;146:0.0037591672362244644","144:68;146:68","144:0.004925552220542251;146:0.0029014506884249835","0.0433349609375","Yes"
"146","173.06663317817444","66.64143043431987","0.004150390625","0.0107421875","0.003173828125","2584","0.00021183420832623294","36","0.00021183420832623294","0","0.00021183420832623294","0.00021183420832623294","145:0.0037591672362244644;147:0.00248883038506284","145:68;147:68","145:0.0029014506884249835;147:0.0017338234284755838","0.004150390625","Yes"
"147","334.9556131959291","185.46516832632128","0.0064697265625","0.00732421875","0.005615234375","2584","0.00017366915153687148","36","0.00017366915153687148","0","0.00017366915153687148","0.00017366915153687148","148:0.0019071688829586375;137:0.004523992002076205;146:0.00248883038506284","148:68;137:68;146:68","148:0.0017153702350228839;137:0.003526233685902963;146:0.0017338234284755838","0.0064697265625","Yes"
"148","229.6061855166125","165.579501048061","0.005615234375","0.01025390625","0.0009765625","2584","0.00023389923423127544","36","0.00023389923423127544","0","0.00023389923423127544","0.00023389923423127544","147:0.0019071688829586375;149:0.001407876888994991","147:68;149:68","147:0.0017153702350228839;149:0.0014747254897573003","0.005615234375","Yes"
"149","203.25991200372457","113.7736453666743","0.0069580078125","0.010986328125","0.0029296875","2584","0.0002106057783985361","36","0.0002106057783985361","0","0.0002106057783985361","0.0002106057783985361","150:0.00310986349481282;148:0.001407876888994991","150:68;148:68","150:0.0017337554914472475;148:0.0014747254897573003","0.0069580078125","Yes"
"150","134.10492248688115","120.70440178969683","0.027099609375","0.025390625","0.02880859375","2584","0.00038811679902237234","36","0.00038811679902237234","0","0.00038811679902237234","0.00038811679902237234","149:0.00310986349481282;151:0.0032821783991325015","149:68;151:68","149:0.0017337554914472475;151:0.003287958581597916","0.027099609375","Yes"
"151","206.98574891577465","68.31414650953752","0.0059814453125","0.006103515625","0.005859375","2584","0.0004332127769481449","36","0.0004332127769481449","0","0.0004332127769481449","0.0004332127769481449","138:0.003300126983139806;152:0.025653337184217806;150:0.0032821783991325015","138:68;152:68;150:68","138:0.002551836927939144;152:0.024014182701970282;150:0.003287958581597916","0.0059814453125","Yes"
"152","333.8356451864595","27.104385409158457","0.017333984375","0.021728515625","0.012939453125","2584","0.00026621206714657963","36","0.00026621206714657963","0","0.00026621206714657963","0.00026621206714657963","151:0.025653337184217806;153:0.002773703106758313","151:68;153:68","151:0.024014182701970282;153:0.00252139040199606","0.017333984375","Yes"
"153","222.8625389380799","235.01345302103337","0.0068359375","0.01123046875","0.00244140625","2584","0.0003102112290535702","36","0.0003102112290535702","0","0.0003102112290535702","0.0003102112290535702","152:0.002773703106758313;154:0.0019213011410764702","152:68;154:68","152:0.00252139040199606;154:0.0016941598087096554","0.0068359375","Yes"
"154","381.5729228622112","19.692694627327604","0.0091552734375","0.012451171875","0.005859375","2584","0.00035089967719790713","36","0.00035089967719790713","0","0.00035089967719790713","0.00035089967719790713","153:0.0019213011410764702;155:0.002389191746448499","153:68;155:68","153:0.0016941598087096554;155:0.0016286604177105923","0.0091552734375","Yes"
"155","252.9349780450427","139.59418696552916","0.006103515625","0.005615234375","0.006591796875","2584","0.0001806261891236343","36","0.0001806261891236343","0","0.0001806261891236343","0.0001806261891236343","139:0.0015743622157747272;154:0.002389191746448499","139:80;154:68","139:0.0015894499823256025;154:0.0016286604177105923","0.006103515625","Yes"
