t,pair,phi_plus,phi_minus,psi_plus,psi_minus,purity,svn,concurrence,psi_norm,ph03
11.6000,0_5_center_leaf,0.265232663914657,0.232868029885325,0.270667744688132,0.231231561511884,0.282602544642171,1.90844381668901,0,0.189927942216453,1.19961592501779E-17
11.6000,1_10_far_leaf,0.277790668170978,0.243706494570607,0.264056577204643,0.214446260053772,0.287219286995459,1.8961772753978,0,0.204144712512876,-3.03758812671038E-18
11.7000,5_6_center_bell,0.250175220036307,0.252412885852713,0.289697017959011,0.207714876151966,0.273890871722964,1.9338704956332,0,0.163132545310604,1
11.7000,0_5_center_leaf,0.265643137662921,0.23651014658115,0.26617127198498,0.231675443770945,0.280428240534717,1.91407540312849,0,0.181696279537058,1.12537931892279E-17
11.7000,1_10_far_leaf,0.277001334405429,0.243053827552039,0.265000184206316,0.214944653836213,0.287317959539518,1.89592824238705,0,0.204602900776449,5.65486888582372E-18
11.8000,5_6_center_bell,0.249730473976946,0.254639352333924,0.287109735874835,0.208520437814294,0.271009825161973,1.94167245412787,0,0.153938650443188,-1
11.8000,0_5_center_leaf,0.266250546168428,0.24005968746552,0.2616339793879,0.23205578697815,0.278429643883601,1.91928947415676,0,0.173512282941388,2.45418300483109E-17
11.8000,1_10_far_leaf,0.276356381402574,0.242389377515343,0.265807358863954,0.215446882218127,0.287425109642299,1.89565603478494,0,0.205068009592158,3.93708568224216E-18
11.9000,5_6_center_bell,0.253142256443451,0.256265213604773,0.281316437997631,0.209276091954145,0.26849899767952,1.94852650654707,0,0.143603870979536,-1
11.9000,0_5_center_leaf,0.266960282021676,0.243692019974584,0.257213797039965,0.232133900963774,0.276622778337022,1.9240393190846,0,0.16545796327025,9.64072757675887E-18
11.9000,1_10_far_leaf,0.275843251157498,0.241753267596406,0.266452172210097,0.215951309035999,0.287507311026811,1.89545008367546,0,0.205438633184408,9.36430049292011E-18
12.0000,5_6_center_bell,0.259777050228035,0.257437699952075,0.272832804382799,0.209952445437091,0.266376610346109,1.95435042025633,0,0.133694483832408,-5.53218141919311E-17
12.0000,0_5_center_leaf,0.267532447005225,0.247159768028713,0.25311179515166,0.232195989814402,0.274928044559122,1.92854549894837,0,0.157395721892589,-8.46997762351154E-19
12.0000,1_10_far_leaf,0.275456843499209,0.241132023127368,0.266954700515078,0.216456432858346,0.2875641240192,1.89531466269725,0,0.205724948870521,-5.90690516371144E-18
12.1000,5_6_center_bell,0.268472764503423,0.258157500908738,0.262840746294408,0.210528988293425,0.264641846055839,1.95913437942868,0,0.126332195399313,-1.4218998230769E-17
12.1000,0_5_center_leaf,0.268053005610302,0.250120076782065,0.249412377141935,0.232414540465694,0.27342742962772,1.93257741110049,0,0.14974325803896,1.10656523104519E-17
12.1000,1_10_far_leaf,0.275179388959538,0.240578620513956,0.267281303442012,0.21696068708449,0.28754971373072,1.89537262522789,0,0.205787543623795,7.35591464151449E-18
12.2000,5_6_center_bell,0.277835932009014,0.258489530098963,0.252676039642529,0.210998498249495,0.26329240022912,1.9628713946686,0,0.118851147762118,-2.40820782507083E-17
12.2000,0_5_center_leaf,0.268479843105675,0.252584844544057,0.24626125645331,0.232674055896959,0.272195608256275,1.93590946465898,0,0.142908374708442,1.32986023642316E-17
12.2000,1_10_far_leaf,0.274954241567354,0.240163216101218,0.267420321123577,0.217462221207851,0.28741235873996,1.89576052211403,0,0.205464474871978,-1.65532947952373E-17
12.3000,5_6_center_bell,0.286443327451483,0.258710318917012,0.243480252061969,0.211366101569539,0.26230004747789,1.96561970914734,0,0.111167844861453,-7.46645867205741E-18
12.3000,0_5_center_leaf,0.26877962260245,0.254644820791394,0.243819439419171,0.232756117186989,0.271178632533761,1.93869657954364,0,0.137057057435216,7.78253120011951E-18
12.3000,1_10_far_leaf,0.274733037798686,0.239895754095482,0.267411834691693,0.217959373414142,0.287142623867215,1.89650429416124,0,0.204729361262624,1.98128116453778E-18
12.4000,5_6_center_bell,0.293002202154917,0.258959310514388,0.236390380001439,0.211648107329255,0.261612510880705,1.96751795483389,0,0.104064446032968,-1.49529189179394E-17
12.4000,0_5_center_leaf,0.269040547850419,0.256174350493478,0.242056014398277,0.232729087257823,0.270340387030829,1.9410344479328,0,0.132373710548854,-2.27158767779709E-17
12.4000,1_10_far_leaf,0.274487742193063,0.23977430876287,0.267287041460338,0.218450907583727,0.286735854744905,1.89761854843519,0,0.203570476025252,1.25825271001826E-17
12.5000,5_6_center_bell,0.29660062940343,0.259194224741945,0.232333806709726,0.211871339144893,0.261170902724029,1.96873290226785,0,0.0990050129740099,-1.41850070894974E-17
12.5000,0_5_center_leaf,0.269083121272256,0.256968991112943,0.241033363881875,0.232914523732921,0.269729127031468,1.94275630083659,0,0.129154095743111,-2.63517764516804E-17
12.5000,1_10_far_leaf,0.274186474927574,0.239837548905624,0.267040266697844,0.218935709468954,0.286166135476352,1.89917191428568,0,0.201897831469044,4.14449090301144E-18
12.6000,5_6_center_bell,0.296825179251725,0.25948145043764,0.231624707701198,0.212068662609435,0.260947498110678,1.96933783125148,0,0.0972172715149252,-5.43516034183947E-17
12.6000,0_5_center_leaf,0.268864680253099,0.257101942433881,0.240849400238224,0.233183977074795,0.269332320001096,1.94389668541213,0,0.127554760719506,-4.40091765320441E-18
12.6000,1_10_far_leaf,0.273809981845567,0.240095768399626,0.266681602416825,0.219412647337981,0.285432281959217,1.90116730638122,0,0.199694285713784,5.59003561110104E-18
12.7000,5_6_center_bell,0.293755253731304,0.259885391581359,0.234086322167862,0.212273032519477,0.260940899345645,1.96933204710876,0,0.0988499009803033,-1.33735369967721E-17
12.7000,0_5_center_leaf,0.268660681750672,0.256802436204296,0.241363618483637,0.233173263561395,0.269080450146067,1.94466985234412,0,0.12745191017861,2.91031475756155E-18
12.7000,1_10_far_leaf,0.273365902482354,0.240510852332262,0.266242387673052,0.219880857512333,0.284561416870986,1.9035349921566,0,0.197036850316932,4.07033329920843E-18
12.8000,5_6_center_bell,0.287970636285763,0.260244289574086,0.239271148274336,0.212513925865812,0.2611313271335,1.96877593862344,0,0.10282679826355,6.69030965819846E-18
12.8000,0_5_center_leaf,0.268345833976767,0.255974367438275,0.24253497261536,0.233144825969595,0.269002479514761,1.94497645533006,0,0.128726015828785,-3.69619686147682E-17
12.8000,1_10_far_leaf,0.272874765906327,0.241081577524187,0.26570407529965,0.220339581269833,0.283558734024809,1.90626188774721,0,0.193924346773955,-1.08549122527752E-18
12.9000,5_6_center_bell,0.280432234137797,0.260358898172443,0.24639438540704,0.212814482282723,0.261511586893045,1.9676965395762,0,0.107735628628341,1.54733146322938E-17
